time,bat_tp.soc,tp_tp.soc,pcb_tp.soc,mod_tp.soc,pmu_tp.soc,soc_tp.soc,bat_tp.mod,tp_tp.mod,pcb_tp.mod,mod_tp.mod,pmu_tp.mod,soc_tp.mod,bat_side.top,tp_side.top,pcb_side.top,mod_side.top,pmu_side.top,soc_side.top,bat_side.rt,tp_side.rt,pcb_side.rt,mod_side.rt,pmu_side.rt,soc_side.rt,bat_side.lf,tp_side.lf,pcb_side.lf,mod_side.lf,pmu_side.lf,soc_side.lf,bat_bc.soc,tp_bc.soc,pcb_bc.soc,mod_bc.soc,pmu_bc.soc,soc_bc.soc,bat_bc.pmu,tp_bc.pmu,pcb_bc.pmu,mod_bc.pmu,pmu_bc.pmu,soc_bc.pmu
1025.014369,300.5775146,302.1523438,301.7436218,301.4427795,302.0945435,302.1545715,300.2196045,302.1322021,302.2024231,303.2446289,302.0098877,301.7599792,299.7747498,300.5010681,304.7432861,306.0306396,304.6692505,302.6790161,299.9889221,300.5352173,304.2731323,301.4720459,307.9624634,304.5415344,299.9825134,300.5403442,304.2647095,307.5145874,301.4571838,301.5096741,299.6786499,299.8069458,302.7430115,301.317688,304.9672241,306.727478,299.3829651,299.7038574,303.1157227,301.5223083,308.556427,304.5884094
1075.952408,300.6375122,302.2077026,301.8022461,301.4984741,302.15448,302.2194824,300.2759705,302.1842346,302.2586975,303.2988281,302.0670776,301.8225403,299.8221436,300.5476685,304.7964478,306.0811157,304.7243042,302.7406006,300.0379639,300.583252,304.3262329,301.5228271,308.0166931,304.6026611,300.03125,300.5879211,304.3171387,307.5640869,301.5112915,301.5700684,299.7320862,299.8586121,302.8020935,301.3743896,305.027771,306.7932739,299.4324036,299.7523193,303.1742859,301.5790405,308.6179199,304.6546936
1128.800623,300.6957703,302.2612915,301.8588867,301.5521851,302.2122803,302.2779846,300.3308105,302.2346802,302.3128967,303.3508606,302.1220703,301.87854,299.8704529,300.5934753,304.8474121,306.1296997,304.7769165,302.7919312,300.0879517,300.6303101,304.3771973,301.5720215,308.0684814,304.6537781,300.0807495,300.634552,304.3674622,307.6117859,301.5632935,301.6209106,299.7844543,299.9088135,302.8584595,301.4284668,305.085083,306.8508606,299.4809265,299.7993164,303.2298889,301.6327515,308.6756897,304.7124939
1183.630647,300.7521362,302.3130493,301.9133911,301.6039124,302.2679749,302.3337402,300.3840332,302.2835388,302.3650208,303.4007874,302.1749268,301.9317627,299.9179993,300.638031,304.8961792,306.1761475,304.8270264,302.8411865,300.1370239,300.6760864,304.4260864,301.6192627,308.1178894,304.7028809,300.1293335,300.6798706,304.4156799,307.6573792,301.6131592,301.6699829,299.8354797,299.9575195,302.9122925,301.4799805,305.1394043,306.9047852,299.5283203,299.8449707,303.2826843,301.6837463,308.7300415,304.7662964
1240.516796,300.8065186,302.3629456,301.9658203,301.6536865,302.3214722,302.387207,300.4354858,302.3306885,302.4150391,303.4487305,302.2255859,301.9827881,299.964325,300.6811523,304.942627,306.2203979,304.8746948,302.8886719,300.1846924,300.7203979,304.4727783,301.6645813,308.164917,304.7502747,300.1765442,300.7236328,304.461792,307.7008667,301.6608276,301.7174683,299.8852234,300.0047913,302.9635925,301.5290833,305.1907959,306.9558716,299.5746765,299.8893433,303.3328552,301.7321472,308.7811584,304.8170166
1299.536176,300.8588257,302.4108887,302.0160522,301.701416,302.3727417,302.4385376,300.4851074,302.3760681,302.4628906,303.4945068,302.2740173,302.0317078,300.0092773,300.7228088,304.9868774,306.2624512,304.9199829,302.9342041,300.230896,300.763031,304.5173645,301.7078247,308.2095947,304.7957458,300.222229,300.7658081,304.5056763,307.7421875,301.7062988,301.7630615,299.9335022,300.0504456,303.0123596,301.5758667,305.2393494,307.0044556,299.619812,299.9322205,303.3803711,301.7780762,308.8292236,304.8650208
1360.768782,300.9089966,302.4568176,302.0640259,301.7470398,302.421814,302.4876709,300.5328369,302.4196167,302.5085449,303.5382385,302.3202515,302.0785522,300.0526428,300.7628174,305.0289307,306.3023682,304.9629211,302.9776611,300.2753296,300.8039551,304.5597534,301.7490845,308.2520447,304.8391724,300.2661743,300.8062744,304.5474854,307.7814026,301.7496033,301.8067017,299.9802246,300.0944214,303.0586853,301.6202393,305.2853088,307.0507202,299.6636047,299.9735718,303.4253235,301.8215027,308.8744812,304.910553
1424.297612,300.9569702,302.5006714,302.1097717,301.7905273,302.4685669,302.5345459,300.5785217,302.4612122,302.552002,303.5798645,302.3642578,302.1232605,300.0943298,300.8011169,305.0687561,306.3401489,305.00354,303.019104,300.3179932,300.8431396,304.6000366,301.788208,308.2922363,304.8805542,300.3083191,300.8449707,304.5871582,307.818512,301.7907104,301.8483276,300.0252686,300.1366577,303.1025696,301.6623535,305.3286743,307.094635,299.7059631,300.0133667,303.4678345,301.8625488,308.9170532,304.9536743
1490.208772,301.002655,302.5424194,302.1532593,301.8319092,302.5130005,302.5791931,300.6221313,302.500885,302.5932312,303.6193542,302.4060059,302.165802,300.1342773,300.8377075,305.1064453,306.3758545,305.0419617,303.0584106,300.3587646,300.8805237,304.6381836,301.8253174,308.3302612,304.9198608,300.3485718,300.881897,304.6246948,307.8536377,301.8296509,301.8878784,300.068512,300.1770325,303.1441345,301.7021484,305.3695679,307.1362915,299.7467957,300.0514832,303.5079346,301.9012756,308.9570007,304.9944458
1558.591601,301.04599,302.5820313,302.194458,301.8711548,302.5551147,302.621521,300.6635742,302.5385132,302.6322937,303.6567383,302.4455566,302.2061768,300.1723938,300.8724976,305.1420288,306.4095459,305.0781555,303.0956116,300.3976135,300.9160156,304.6741943,301.8603821,308.3660889,304.9570923,300.3869019,300.9169312,304.6601563,307.8867188,301.866394,301.925293,300.1098938,300.2155457,303.1833191,301.7397461,305.4080505,307.1756592,299.7859192,300.0878906,303.5457458,301.9377136,308.9945068,305.0330505
1629.538786,301.0870361,302.6194458,302.2333374,301.9082642,302.5949097,302.6615906,300.7028503,302.5741577,302.6691589,303.6920166,302.4828186,302.2443848,300.2086182,300.9054871,305.1755371,306.4412231,305.1121826,303.1307373,300.4344482,300.949646,304.7081909,301.8934631,308.3998413,304.9922485,300.4232788,300.9500427,304.6935425,307.9179077,301.901001,301.9606934,300.149353,300.2521362,303.2202454,301.775116,305.4442444,307.2128601,299.8233643,300.1224976,303.5812683,301.9720154,309.0296326,305.0694275
1703.14649,301.1256714,302.6547241,302.2699585,301.9431763,302.6324158,302.6993713,300.7399292,302.6077576,302.7038574,303.7252502,302.5178833,302.2803345,300.2429199,300.9366455,305.2070007,306.4709778,305.1441345,303.1638489,300.4692993,300.9813843,304.7400818,301.9245605,308.4315796,305.0253906,300.4576416,300.9813232,304.7249146,307.9471436,301.9335327,301.9939575,300.1867065,300.2867432,303.2549438,301.8083801,305.4782104,307.2478638,299.8589783,300.155365,303.614563,302.0041809,309.0625,305.1036682
1779.514484,301.1620178,302.6878662,302.3043518,301.9760132,302.6676331,302.7348328,300.7747803,302.6393433,302.7363892,303.7564392,302.5508423,302.314209,300.2752686,300.9660034,305.2364807,306.4988403,305.1740723,303.1949158,300.5021362,301.0112305,304.7700195,301.9536743,308.4612427,305.0564575,300.4899597,301.0107422,304.754303,307.9745483,301.9640198,302.0252075,300.2221069,300.319397,303.2874756,301.8395386,305.5099792,307.2807922,299.8927002,300.1863403,303.645752,302.0342407,309.0932007,305.1358032
1858.746277,301.1960144,302.7188721,302.3365479,302.0067444,302.7005615,302.7680359,300.8074646,302.6688843,302.7668457,303.7855835,302.5816345,302.3458557,300.3056641,300.9934998,305.2640076,306.5248413,305.2019653,303.223999,300.5328979,301.0391541,304.7979736,301.980957,308.4890137,305.0855103,300.5202637,301.038269,304.7817688,308.0001831,301.9924622,302.0544434,300.2553711,300.3500671,303.3178711,301.8687134,305.5396729,307.3115845,299.9245605,300.2155457,303.6748962,302.0623169,309.1218872,305.1658936
1940.949262,301.2277222,302.7477417,302.3665161,302.0354004,302.7313232,302.7990417,300.8379822,302.6964722,302.7952271,303.8128052,302.6103516,302.3754272,300.3340759,301.0192261,305.2896423,306.5491333,305.2279663,303.2511292,300.561676,301.0652771,304.8240356,302.0063477,308.5148315,305.1126709,300.548584,301.0639343,304.8073425,308.0240173,302.0189514,302.0817261,300.2866211,300.3787842,303.3462219,301.895874,305.5673523,307.3403625,299.9544983,300.2428894,303.7019958,302.0884705,309.1484985,305.1940613
2026.23486,301.2572021,302.7745972,302.3944092,302.0620728,302.7599182,302.8278809,300.866333,302.7221069,302.8215942,303.8380737,302.6370239,302.4029236,300.3605957,301.0431519,305.313446,306.5716248,305.2521057,303.2763367,300.5884399,301.0895386,304.8482361,302.0299377,308.5388184,305.1378784,300.5749207,301.0878296,304.8310547,308.0461731,302.0435791,302.1070557,300.3157654,300.4055481,303.3725586,301.9211426,305.5930786,307.3671875,299.9825134,300.2684326,303.7272034,302.1127625,309.1732788,305.2202454
2114.718667,301.2844849,302.7994385,302.420166,302.086792,302.7864075,302.8545532,300.8926392,302.7458496,302.8460083,303.8615112,302.6617126,302.4283752,300.3851929,301.0653381,305.3354797,306.5924683,305.2744446,303.2997131,300.6132813,301.11203,304.8706055,302.0517578,308.5610352,305.1612549,300.5993652,301.1099243,304.8530273,308.0666504,302.0663147,302.1305237,300.3428955,300.4304199,303.3969727,301.9445801,305.6168823,307.3920288,300.008606,300.2922058,303.7506104,302.1352844,309.196167,305.2445374
2206.520617,301.3096008,302.8222961,302.4439697,302.1096191,302.8108521,302.8791809,300.9168701,302.7677002,302.8685303,303.8831787,302.6845093,302.4519043,300.407959,301.0858154,305.3558044,306.6117554,305.2950439,303.3213196,300.6362305,301.1327515,304.8912659,302.0719604,308.581543,305.1828613,300.6219482,301.1303101,304.8732605,308.0855713,302.0872803,302.1521606,300.367981,300.4534302,303.4195251,301.966217,305.6388855,307.4150391,300.0328369,300.314209,303.7721558,302.1560669,309.2172852,305.2670288
2301.76514,301.3327026,302.8433228,302.4658508,302.1305542,302.833374,302.9017944,300.9391785,302.7878418,302.8892212,303.9030762,302.7054749,302.4735107,300.428894,301.1046753,305.3745117,306.6294556,305.3139648,303.3411865,300.6573486,301.151825,304.9102173,302.0904846,308.6003723,305.2027283,300.6426392,301.1490479,304.8918457,308.1029663,302.1065674,302.1720581,300.3911743,300.4746399,303.4402771,301.986145,305.6591492,307.4362488,300.0552063,300.3345032,303.7919922,302.1752014,309.2367554,305.2877808
2400.581333,301.3538208,302.8624878,302.4858398,302.1497803,302.8539429,302.9225464,300.9595337,302.8062134,302.9081726,303.9213257,302.7246399,302.4933472,300.4480896,301.1219177,305.3916016,306.6456909,305.3313293,303.3594055,300.6766357,301.1692505,304.9276123,302.1074829,308.6176453,305.2209167,300.6616211,301.1661987,304.9088745,308.118927,302.1242065,302.1902466,300.4124756,300.4941101,303.4592896,302.0044556,305.6777344,307.455719,300.0757751,300.3531494,303.8101501,302.192749,309.2545776,305.3068237
2503.103133,301.3730469,302.8799438,302.5040894,302.1673279,302.8727417,302.9414368,300.9781494,302.822937,302.9254761,303.9379578,302.742157,302.5114136,300.4656067,301.1376648,305.4072266,306.6605225,305.347168,303.3760376,300.6942749,301.1851501,304.9434509,302.1229553,308.6333923,305.2375488,300.678894,301.1817627,304.9243774,308.1334839,302.1402893,302.2068787,300.4319458,300.5119019,303.4766846,302.0211792,305.6947327,307.4735107,300.094635,300.3702393,303.8268127,302.2088013,309.2709351,305.3242798
2609.4695,301.3904419,302.895813,302.5206299,302.1832886,302.8898315,302.9585876,300.9949951,302.8381348,302.9411316,303.953125,302.7580566,302.527832,300.4815369,301.1519775,305.4214478,306.6740112,305.3615723,303.3911743,300.7102661,301.199585,304.9578247,302.1370239,308.6477051,305.2526245,300.6945801,301.1958923,304.9384766,308.146698,302.1549072,302.2219849,300.449646,300.5280762,303.4924927,302.0364075,305.7102051,307.4897461,300.1118469,300.3858032,303.8419495,302.2233887,309.2858276,305.34021
2719.824607,301.406189,302.9094238,302.53479,302.196991,302.9052734,302.9741211,301.0101929,302.8513184,302.9547729,303.9662781,302.7724609,302.5426636,300.4959717,301.1644897,305.4338989,306.6859436,305.3746338,303.4048462,300.7247009,301.2122192,304.9703369,302.149353,308.6607056,305.2662964,300.7087402,301.208252,304.9507751,308.1583862,302.1680908,302.2356262,300.4656982,300.5421143,303.5062256,302.0497742,305.7242126,307.5044861,300.1274109,300.3993225,303.8551025,302.2362061,309.2993164,305.3546448
2834.318029,301.4196472,302.9200439,302.5458374,302.2076721,302.918335,302.9872437,301.0233765,302.8613892,302.9650879,303.9762573,302.7849426,302.5554504,300.5084229,301.1732483,305.4424438,306.6941223,305.3859863,303.416748,300.7372437,301.2210693,304.979126,302.1579895,308.6721191,305.2780762,300.7210693,301.217041,304.9594727,308.1665039,302.1796265,302.2474365,300.4795532,300.5523071,303.5161133,302.0593567,305.7364502,307.5172424,300.1408997,300.4089966,303.8644409,302.2452393,309.3110046,305.3670959
2953.104955,301.4299927,302.9297485,302.5560303,302.2174683,302.9284973,302.9974976,301.0332642,302.8706665,302.9746399,303.9854736,302.794342,302.5651245,300.5171204,301.1818542,305.4509583,306.7022095,305.3937073,303.4248657,300.7459717,301.2298584,304.987854,302.1665649,308.6798706,305.2862549,300.7296753,301.2256775,304.9680481,308.1745605,302.1876831,302.2557373,300.489502,300.5618591,303.5254517,302.0684204,305.7450867,307.5261841,300.1505127,300.4181213,303.873291,302.2538757,309.3190918,305.3757935
3076.346391,301.4394531,302.9386902,302.5653076,302.2265015,302.9377441,303.006897,301.0424194,302.8791809,302.983429,303.993927,302.8029785,302.5740051,300.5256348,301.1898804,305.4588623,306.7097473,305.4013977,303.4329224,300.7545776,301.2379761,304.9959717,302.1745605,308.6876221,305.2943726,300.7381897,301.2337036,304.9760742,308.1820984,302.1956177,302.2639465,300.4988403,300.5706177,303.5340271,302.0767517,305.7532959,307.534729,300.1595459,300.4264832,303.8813782,302.2617493,309.3268433,305.3839722
3204.209381,301.4481812,302.9468994,302.5739136,302.2348022,302.946228,303.0155334,301.0507507,302.8870544,302.9915466,304.00177,302.8109131,302.5821838,300.5335083,301.1973267,305.4662476,306.7167969,305.4085083,303.4404297,300.7625732,301.2455444,305.00354,302.1820068,308.6947632,305.3019104,300.7460632,301.2411804,304.9835205,308.1891479,302.2030029,302.2715149,300.5073853,300.5787964,303.5420532,302.0845642,305.7608032,307.5425415,300.1677246,300.4342957,303.888916,302.269104,309.3338318,305.3915405
3336.867233,301.4561462,302.9544678,302.5817871,302.2424622,302.9540405,303.0234375,301.0584106,302.8942871,302.9990234,304.0090027,302.8182068,302.5897217,300.5408936,301.2042847,305.4731445,306.7233887,305.4152222,303.4473877,300.7700195,301.2526245,305.0106201,302.1889038,308.7014771,305.30896,300.7533569,301.2481079,304.990448,308.1956787,302.2098389,302.2785645,300.5153198,300.5864258,303.54953,302.0917969,305.7678833,307.5498352,300.1754456,300.4415894,303.8960266,302.2760315,309.3405457,305.3985596
3474.499754,301.4634399,302.9613647,302.5889282,302.2494507,302.9612427,303.0306702,301.0654907,302.9009399,303.0057983,304.015625,302.8249512,302.5966492,300.547699,301.2106628,305.4794312,306.7294312,305.4213562,303.4538574,300.7768555,301.2590942,305.0170288,302.195282,308.7077026,305.3154297,300.7601318,301.2544861,304.9967651,308.2017212,302.2161865,302.2850952,300.5227051,300.5934448,303.5564575,302.0985413,305.7744141,307.5566406,300.1825256,300.4483337,303.9026184,302.2824097,309.3466797,305.4051208
3617.293495,301.4701233,302.9676514,302.59552,302.2558594,302.9677734,303.037323,301.0719604,302.9070129,303.0121155,304.0217285,302.8311157,302.6029663,300.5539551,301.2165527,305.4852905,306.7350464,305.427063,303.4598389,300.7831726,301.2650146,305.0230103,302.2011719,308.7133789,305.3214111,300.7662964,301.2603455,305.0026245,308.2072754,302.2220154,302.2910767,300.529541,300.5999756,303.5628662,302.1047363,305.7804565,307.5629272,300.1891174,300.4545898,303.9086914,302.2883301,309.352417,305.4111938
3765.442001,301.4761963,302.9733887,302.6015625,302.2616577,302.9737549,303.043335,301.0778809,302.9125366,303.0178223,304.0272827,302.836731,302.6087646,300.5596924,301.2219543,305.4906616,306.7401733,305.432312,303.465271,300.7889099,301.2704468,305.0284729,302.206543,308.7186279,305.3269043,300.7719727,301.265686,305.0079346,308.2123413,302.227356,302.2965698,300.5357666,300.605957,303.5687561,302.1104736,305.7860718,307.5687561,300.1952209,300.4603577,303.9143066,302.2938538,309.3577271,305.4168396
3919.146076,301.4816284,302.9785156,302.6069946,302.2669373,302.979126,303.0487671,301.0831909,302.9175415,303.0230713,304.0323486,302.8418579,302.6140137,300.5649414,301.2268677,305.4955444,306.7448425,305.4371033,303.4702759,300.7941895,301.2753906,305.0334473,302.2114258,308.7233887,305.3319092,300.7771301,301.2705078,305.0128174,308.2169189,302.2322388,302.3015442,300.5415039,300.6114197,303.5741577,302.1157227,305.7911987,307.5741272,300.2007751,300.4656372,303.9195251,302.2988586,309.3626404,305.4219971
4078.614054,301.4866333,302.9831543,302.6119385,302.271698,302.9840698,303.0536804,301.0880432,302.9220581,303.027832,304.0369568,302.8464661,302.6187744,300.5697021,301.2312927,305.5,306.7491455,305.4414673,303.4748535,300.7989502,301.2798462,305.0379639,302.2158508,308.7277527,305.3364563,300.7817993,301.2748413,305.0172119,308.2211304,302.2366333,302.3060608,300.5467529,300.616394,303.579071,302.1205139,305.7958984,307.57901,300.2059021,300.4704895,303.9242554,302.3035278,309.3671265,305.4268188
4244.062081,301.4910583,302.9873352,302.616333,302.276001,302.9883728,303.0581055,301.0924072,302.9261475,303.032074,304.0410767,302.8505859,302.6230469,300.5740356,301.2352905,305.5040283,306.7529907,305.4453735,303.4789734,300.8032532,301.2838745,305.0420532,302.2198792,308.7316284,305.3405762,300.7859802,301.2788086,305.0211792,308.2248535,302.2405396,302.3101196,300.5515137,300.6209106,303.5835571,302.1248779,305.8001709,307.5834656,300.2105713,300.474884,303.9285583,302.3077087,309.3712463,305.4311218
4415.714409,301.4950562,302.9910889,302.6203003,302.2798462,302.9923706,303.0621033,301.0963135,302.9298096,303.0358887,304.0447998,302.8543701,302.6269226,300.5779419,301.2389526,305.5076904,306.7564697,305.4489746,303.482666,300.8071289,301.2875061,305.0457153,302.2235107,308.735199,305.3442688,300.7897644,301.2823486,305.0247803,308.2282715,302.2441406,302.3138123,300.5557861,300.625,303.5875854,302.1288147,305.8040161,307.5874939,300.2148132,300.4788513,303.9324951,302.311554,309.3749695,305.4350891
4593.803699,301.4985962,302.9944458,302.6238708,302.2832642,302.9959106,303.0656738,301.0997925,302.9330444,303.0393066,304.0481262,302.8577576,302.6303711,300.5814209,301.2421875,305.5109253,306.7595825,305.452179,303.4860229,300.8105774,301.2907715,305.0490112,302.2267456,308.7383423,305.3475952,300.7931213,301.2854614,305.0279541,308.2313232,302.2473755,302.3170776,300.5596619,300.6286011,303.591217,302.1323242,305.8074951,307.591095,300.2186279,300.4824524,303.9360352,302.3149719,309.3783875,305.4386902
4778.571338,301.5017395,302.9973755,302.6270142,302.2863159,302.9990845,303.0688171,301.1029053,302.9359436,303.0423584,304.0510864,302.8607788,302.6334534,300.5845032,301.2450867,305.513855,306.7623901,305.4550781,303.4890442,300.8136597,301.2936401,305.0519409,302.2296143,308.7412109,305.3505554,300.7961426,301.288269,305.0307922,308.2340088,302.2502136,302.3200378,300.5631409,300.631897,303.5944824,302.135498,305.8106079,307.5943604,300.2220459,300.4856567,303.9392395,302.3180847,309.3814087,305.4418945
4970.267763,301.5045166,303,302.6298218,302.2890015,303.0018921,303.0716553,301.1056519,302.9385071,303.0450439,304.0537109,302.8634338,302.6362,300.5872803,301.2476501,305.5164795,306.7648926,305.4576416,303.4916992,300.8164063,301.2961426,305.0545349,302.2321777,308.7437134,305.3532104,300.7987671,301.290741,305.0333252,308.2363892,302.2527466,302.3226318,300.5662231,300.6348267,303.5974121,302.1383667,305.813385,307.59729,300.2251282,300.4885559,303.9420776,302.3208618,309.3841858,305.4447937
5169.152804,301.506958,303.0022888,302.6322632,302.2914124,303.0043335,303.0740662,301.1080933,302.9407349,303.0474243,304.0560303,302.8657837,302.6386108,300.5897217,301.2498779,305.5187683,306.7670898,305.4598999,303.4940796,300.8188171,301.2984009,305.0568237,302.234436,308.7459717,305.3555298,300.8011169,301.2929382,305.0354919,308.2384644,302.2550049,302.3249207,300.5689697,300.6373901,303.5999756,302.1408691,305.8158569,307.5998535,300.2278748,300.4910889,303.9446106,302.3233643,309.3865967,305.4474182
5170,301.506958,303.0022888,302.6322632,302.2914124,303.0043335,303.0740662,301.1080933,302.9407349,303.0474243,304.0560303,302.8657837,302.6386108,300.5897217,301.2498779,305.5187683,306.7670898,305.4598999,303.4940796,300.8188171,301.2984009,305.0568237,302.234436,308.7459717,305.3555298,300.8011169,301.2929382,305.0354919,308.2384644,302.2550049,302.3249207,300.5689697,300.6373901,303.5999756,302.1408691,305.8158569,307.5998535,300.2278748,300.4910889,303.9446106,302.3233643,309.3865967,305.4474182
